element	sp_num	obs_wl_air(nm)	unc_obs_wl	ritz_wl_air(nm)	unc_ritz_wl	intens	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	tp_ref	line_ref	
Fe	2	"274.32188"	"0.00002"	"274.322148"	"0.000013"	"20000"	"9.e+07"	D+	"5.25709365"	"9.7754140"	"3d6.(5D).4p"	"z 6F*"	"3/2"	"3d6.(5D).5s"	"e 6D"	"1/2"	4	2		"T6892c83"	"L18349c145"	
Fe	1	"274.35652"	"0.00002"	"274.356519"	"0.000011"	"2750"	"4.84e+06"	B+	"0.95815732"	"5.47591165"	"3d7.(4F).4s"	"a 5F"	"3"	"3d6.(3F2).4s.4p.(3P*)"	"v 5D*"	"3"	7	7		"T5720"	"L11631"	
Fe	1	"274.40673"	"0.00002"	"274.406714"	"0.000011"	"6300"	"3.09e+07"	B	"0.12126572"	"4.63819369"	"3d6.4s2"	"a 5D"	"0"	"3d6.(5D).4s.4p.(1P*)"	"y 5P*"	"1"	1	3		"T5720"	"L11631"	
Fe	2	"274.4193"	"0.0005"	"274.41929"	"0.00004"	"110d?"	"1.3e+06"	D	"8.9801352"	"13.4968562"	"3d6.(3D).4p"	"w 4D*"	"1/2"	"3d6.(3G).4d"	"4D"	"3/2"	2	4		"T6892c83"	"L18349c143"	
Fe	1	"274.45273"	"0.00006"	"274.452716"	"0.000011"	"1950"	"2.53e+07"	B+	"0.99011115"	"5.50628207"	"3d7.(4F).4s"	"a 5F"	"2"	"3d6.(3P2).4s.4p.(3P*)"	"w 5D*"	"1"	5	3		"T5720"	"L11631"	
Fe	2	"274.46505"	"0.00005"	"274.46507"	"0.00003"	"1400"	"7.2e+07"	D+	"8.9564405"	"13.4724082"	"3d6.(3D).4p"	"w 4F*"	"5/2"	"3d6.(3D).5s"	"4D"	"3/2"	6	4		"T6892c83"	"L18349c139"	
Fe	2	"274.48940"	"0.00014"	"274.489547"	"0.000013"	"2900"	"3.6e+06"	C+	"3.42449356"	"7.9400585"	"3d6.(3F2).4s"	"a 2F"	"5/2"	"3d6.(3F2).4p"	"y 4G*"	"7/2"	6	8		"T7461"	"L18349c139"	
Fe	2	"274.4941"	"0.0005"	"274.494165"	"0.000017"	"260d?"	"1.3e+06"	D	"7.11806748"	"11.6335565"	"3d5.4s2"	"d 4P"	"5/2"	"3d5.(4D).4s.4p.(3P*)"	"6D*"	"5/2"	6	6		"T6892c83"	"L18349c143"	
Fe	2	"274.52804"	"0.00005"	"274.528094"	"0.000012"	"3300bl(Fe I)"	"5.3e+07"	C+	"7.8448498"	"12.3597808"	"3d6.(3F2).4p"	"x 4D*"	"5/2"	"3d6.(3F2).5s"	"f 4F"	"7/2"	6	8		"T6892c83"	"L18349c148"	
Fe	2	"274.53652"	"0.00010"	"274.536539"	"0.000023"	"600"	"4.5e+07"	D+	"9.0740710"	"13.5888631"	"3d6.(3D).4p"	"y 2P*"	"1/2"	"3d6.(3D).5s"	"2D"	"3/2"	2	4		"T6892c83"	"L18349c139"	
Fe	2	"274.5499"	"0.0005"	"274.550080"	"0.000023"	"110bl?"	"1.4e+07"	D+	"9.0742936"	"13.5888631"	"3d6.(3D).4p"	"y 2P*"	"3/2"	"3d6.(3D).5s"	"2D"	"3/2"	4	4		"T6892c83"	"L18349c143"	
Fe	2	"274.58720"	"0.00010"	"274.586996"	"0.000014"	"700bl"	"1.0e+07"	D+	"8.7179023"	"13.2318648"	"3d6.(3G).4p"	"x 2G*"	"9/2"	"3d6.(3H).4d"	"4F"	"9/2"	10	10		"T6892c83"	"L18349c148"	
Fe	3	"274.5933"	"0.0013"	"274.5949"	"0.0004"	"400"	"3.0e+06"	D	"13.130704"	"17.644537"	"3d5.(b 2D).4s"	"3D"	"2"	"3d5.(4F).4p"	"3F*"	"3"	5	7		"T6105"	"L3495"	
Fe	2	"274.6095"	"0.0005"	"274.609217"	"0.000013"	"400d,bl(Fe II)?*"	"5.e+05"	D	"7.9458259"	"12.4594232"	"3d6.(3F2).4p"	"y 4G*"	"5/2"	"3d6.(3F2).5s"	"e 2F"	"7/2"	6	8		"T6892c83"	"L18349c143"	
Fe	2	"274.6095"	"0.0005"	"274.60923"	"0.00003"	"400d,bl(Fe II)?*"	"9.e+05"	D	"6.2169162"	"10.7305134"	"3d6.(3F1).4s"	"c 4F"	"5/2"	"3d6.(1F).4p"	"u 2F*"	"5/2"	6	6		"T6892c83"	"L18349c143"	
Fe	2	"274.61250"	"0.00003"	"274.612515"	"0.000013"	"15000"	"1.1e+08"	D+	"5.26187092"	"9.7754140"	"3d6.(5D).4p"	"z 6F*"	"1/2"	"3d6.(5D).5s"	"e 6D"	"1/2"	2	2		"T6892c83"	"L18349c139"	
Fe	2	"274.6249"	"0.0005"	"274.62470"	"0.00003"	"110d?"	"5.e+06"	D	"8.9918996"	"13.5052424"	"3d6.(3D).4p"	"w 4D*"	"3/2"	"3d6.(3G).4d"	"4D"	"1/2"	4	2		"T6892c83"	"L18349c143"	
Fe	2	"274.63561"	"0.00012"	"274.63582"	"0.00006"	"4000"	"9.6e+07"	C+	"6.2169162"	"10.7300763"	"3d6.(3F1).4s"	"c 4F"	"5/2"	"3d6.(3P1).4p"	"v 4D*"	"3/2"	6	4		"T6892c83"	"L18349c139"	
Fe	2	"274.648346"	"0.000013"	"274.648342"	"0.000012"	"700000"	"2.05e+08"	B+	"1.07624119"	"5.58919550"	"3d6.(5D).4s"	"a 4D"	"3/2"	"3d6.(5D).4p"	"z 4F*"	"5/2"	4	6		"T6610"	"L18349c139"	
Fe	2	"274.65180"	"0.00004"	"274.651725"	"0.000023"	"6000"	"1.4e+07"	D+	"4.49479059"	"9.0076893"	"3d6.(3D).4s"	"b 2D"	"5/2"	"3d6.(3D).4p"	"w 4D*"	"7/2"	6	8		"T6892c83"	"L18349c139"	
Fe	2	"274.698162"	"0.000013"	"274.698160"	"0.000012"	"500000bl(Fe I)"	"1.69e+08"	B+	"1.04046986"	"5.55260578"	"3d6.(5D).4s"	"a 4D"	"5/2"	"3d6.(5D).4p"	"z 4D*"	"5/2"	6	6		"T7589"	"L18349c148"	
Fe	1	""	""	"274.700224"	"0.000017"	"m"	"6.61e+06"	C+	"0.99011115"	"5.50221316"	"3d7.(4F).4s"	"a 5F"	"2"	"3d6.(3F2).4s.4p.(3P*)"	"w 5F*"	"1"	5	3		"T5720"	"L11631"	
Fe	2	"274.712158"	"0.000016"	"274.712147"	"0.000012"	"29000"	"1.07e+08"	C+	"5.24885175"	"9.7607579"	"3d6.(5D).4p"	"z 6F*"	"5/2"	"3d6.(5D).5s"	"e 6D"	"3/2"	6	4		"T6892c83"	"L18349c139"	
Fe	2	"274.74238"	"0.00003"	"274.742405"	"0.000017"	"2100"	"5.3e+07"	C+	"8.9593142"	"13.4707235"	"3d6.(1G2).4p"	"x 2H*"	"11/2"	"3d6.(1I).5s"	"2I"	"13/2"	12	14		"T6892c83"	"L18349c139"	
Fe	2	"274.7960"	"0.0005"	"274.79521"	"0.00003"	"240d,bl(Fe II)?*"	"7.5e+06"	D+	"7.2736817"	"11.7842241"	"3d6.(1G1).4s"	"d 2G"	"7/2"	"3d6.(3F1).4p"	"2F*"	"5/2"	8	6		"T6892c83"	"L18349c143"	
