,Wl/nm,E_Photon,A-Value,Elem. num,Element,ion state,E_lower_lev.,J_lower,E_upper_lev.,J_upper,Ref.,ion state num,g_j
82407,765.9243,1.618323,44070000.0,68.0,Er,I,2.954712,6.0,4.573019,5.0,MC,1.0,11.0
82522,768.0003,1.613949,18870000.0,68.0,Er,I,2.380663,5.0,3.994596,5.0,MC,1.0,11.0
82743,772.2163,1.605137,46080000.0,68.0,Er,I,3.449596,7.0,5.054717,6.0,MC,1.0,13.0
82779,772.6173,1.6043040000000002,256300.0,68.01,Er,II,2.052294,4.5,3.6565830000000004,5.5,MC,2.0,12.0
82899,774.7417,1.599905,48450000.0,68.0,Er,I,3.225723,4.0,4.8256120000000005,4.0,MC,1.0,9.0
82941,775.462,1.598419,11980000.0,68.0,Er,I,2.3961930000000002,6.0,3.994596,5.0,MC,1.0,11.0
82983,776.216,1.596867,7736000.0,68.0,Er,I,2.954712,6.0,4.5515620000000006,5.0,MC,1.0,11.0
83126,779.6694,1.589793,4663000.0,68.0,Er,I,2.380663,5.0,3.9704410000000006,5.0,MC,1.0,11.0
83129,779.7458,1.5896379999999999,15000000.0,68.0,Er,I,2.371229,7.0,3.9608510000000003,6.0,MC,1.0,13.0
83339,783.8807,1.581253,3806000.0,68.0,Er,I,2.371229,7.0,3.9524660000000003,6.0,MC,1.0,13.0
83372,784.401,1.5802040000000002,4741000.0,68.0,Er,I,2.380663,5.0,3.9608510000000003,6.0,MC,1.0,13.0
83393,784.7574,1.5794860000000002,201100.0,68.0,Er,I,0.8897729999999999,6.0,2.469243,7.0,MC,1.0,15.0
83505,787.5363,1.573913,18150000.0,68.0,Er,I,3.248242,5.0,4.822139,5.0,MC,1.0,11.0
83520,787.9381,1.57311,983900.0,68.0,Er,I,2.0413919999999997,7.0,3.614486,6.0,MC,1.0,13.0
83606,789.9547,1.569094,9984000.0,68.0,Er,I,2.4255169999999997,5.0,3.994596,5.0,MC,1.0,11.0
83663,791.3119,1.566403,24560000.0,68.0,Er,I,3.252974,6.0,4.819361,6.0,MC,1.0,13.0
83704,792.1865,1.564674,15250000.0,68.0,Er,I,2.3961930000000002,6.0,3.9608510000000003,6.0,MC,1.0,13.0
83785,793.7846,1.561524,10650000.0,68.0,Er,I,2.371229,7.0,3.9327370000000004,7.0,MC,1.0,15.0
83910,796.4547,1.556289,5160000.0,68.0,Er,I,2.3961930000000002,6.0,3.9524660000000003,6.0,MC,1.0,13.0
