element	sp_num	obs_wl_air(nm)	ritz_wl_air(nm)	intens	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	tp_ref	line_ref	
Pr	2	"403.433"	"403.4324+"	"230"	"5.1e+06"	C+	"0.216194"	"3.288559"	"4f3.(4I*<11/2>).6s<1/2>"	"(11/2,1/2)*"	"5"	""	""	"6"	11	13		"T8137"	"L3475"	
Pr	2	"403.934"	"403.9343+"	"470"	"1.45e+07"	C+	"0.204451"	"3.272999"	"4f3.(4I*<11/2>).6s<1/2>"	"(11/2,1/2)*"	"6"	"4f3.(4I*).6p?"	""	"6"	13	13		"T8137"	"L3475"	
Pr	2	"404.481"	"404.4813+"	"1300"	"1.88e+07"	C+	"0.000000"	"3.064398"	"4f3.(4I*<9/2>).6s<1/2>"	"(9/2,1/2)*"	"4"	"4f3.(4I*).6p"	"5I"	"5"	9	11		"T8137"	"L3475"	
Pr	2	"405.488"	"405.4860+"	"2200"	"5.1e+07"	C+	"0.216194"	"3.272999"	"4f3.(4I*<11/2>).6s<1/2>"	"(11/2,1/2)*"	"5"	"4f3.(4I*).6p?"	""	"6"	11	13		"T8137"	"L3475"	
Pr	2	"405.880"	"405.8800+"	"450"	"1.22e+07"	B	"0.421944"	"3.475783"	"4f3.(4I*<13/2>).6s<1/2>"	"(13/2,1/2)*"	"6"	""	""	"6"	13	13		"T8137"	"L3475"	
Pr	2	"406.281"	"406.2805+"	"3400"	"5.8e+07"	B+	"0.421944"	"3.472773"	"4f3.(4I*<13/2>).6s<1/2>"	"(13/2,1/2)*"	"6"	"4f3.(4I*).6p?"	""	"7"	13	15		"T8137"	"L3475"	
Pr	2	"408.098"	"408.0980+"	"500c"	"1.31e+07"	B	"0.204451"	"3.241692"	"4f3.(4I*<11/2>).6s<1/2>"	"(11/2,1/2)*"	"6"	"4f3.(4I*).6p?"	""	"5"	13	11		"T8137"	"L3475"	
Pr	2	"409.682"	"409.6820+"	"560"	"2.01e+07"	B	"0.216194"	"3.241692"	"4f3.(4I*<11/2>).6s<1/2>"	"(11/2,1/2)*"	"5"	"4f3.(4I*).6p?"	""	"5"	11	11		"T8137"	"L3475"	
Pr	2	"409.840"	"409.8367+"	"380*"	"6.3e+05"	B	"0.054795"	"3.079151"	"4f3.(4I*<9/2>).6s<1/2>"	"(9/2,1/2)*"	"5"	""	""	"6"	11	13		"T8137"	"L3475"	
Pr	2	"410.072"	"410.0717+"	"2900c"	"8.4e+07"	C+	"0.550136"	"3.572760"	"4f3.(4I*<15/2>).6s<1/2>"	"(15/2,1/2)*"	"8"	"4f3.(4I*).6p"	"5K"	"9"	17	19		"T2994"	"L3475"	
