element	sp_num	obs_wl_air(nm)	ritz_wl_air(nm)	intens	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	tp_ref	line_ref	
Zr	3	"203.0043"	"203.00414"	"20000"	"2.29e+08"		"7.483488"	"13.588994"	"4d.5p"	"3P*"	"2"	"4d.5d"	"3P"	"1"	5	3		"T6869"	"L9267"	
Zr	3	"203.3707"	"203.37022"	"30"	"5.48e+06"		"7.110352"	"13.204870"	"4d.5p"	"3D*"	"3"	"4d.(2D<5/2>).6s"	"2[5/2]"	"2"	7	5		"T6869"	"L9267"	
Zr	3	"203.5351"	"203.53512"	"600000"	"1.20e+09"		"6.952702"	"13.042282"	"4d.5p"	"3F*"	"3"	"4d.5d"	"3G"	"4"	7	9		"T6869"	"L9267"	
Zr	3	"203.6862"	"203.68605"	"300000"	"5.25e+08"		"6.888265"	"12.973333"	"4d.5p"	"3F*"	"2"	"4d.5d"	"3G"	"3"	5	7		"T6869"	"L9267"	
Zr	3	"204.1932"	"204.19328"	"75"	"1.22e+07"		"7.110352"	"13.180308"	"4d.5p"	"3D*"	"3"	"4d.(2D<5/2>).6s"	"2[5/2]"	"3"	7	7		"T6869"	"L9267"	
Zr	3	"204.3738"	"204.37360"	"2500"	"9.75e+07"		"7.483488"	"13.548088"	"4d.5p"	"3P*"	"2"	"4d.5d"	"1D"	"2"	5	5		"T6869"	"L9267"	
Zr	3	"205.6015"	"205.6014"	"400000"	"3.25e+08"		"7.151919"	"13.180308"	"4d.5p"	"3F*"	"4"	"4d.(2D<5/2>).6s"	"2[5/2]"	"3"	9	7		"T6869"	"L9267"	
Zr	3	"205.8031"	"205.80318"	"600"	"2.73e+07"		"6.997392"	"13.019871"	"4d.5p"	"3D*"	"2"	"4d.(2D<3/2>).6s"	"2[3/2]"	"1"	5	3		"T6869"	"L9267"	
Zr	3	"205.8663"	"205.86634"	"125000"	"9.28e+07"		"6.952702"	"12.973333"	"4d.5p"	"3F*"	"3"	"4d.5d"	"3G"	"3"	7	7		"T6869"	"L9267"	
Zr	3	"205.8936"	"205.89335"	"25"	"2.30e+06"		"6.888265"	"12.908106"	"4d.5p"	"3F*"	"2"	"4d.5d"	"3D"	"2"	5	5		"T6869"	"L9267"	
