element	sp_num	obs_wl_air(nm)	unc_obs_wl	ritz_wl_air(nm)	unc_ritz_wl	intens	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	tp_ref	line_ref	
Y	2	"319.5613"	"0.0010"	"319.56132+"	"0.00014"	"2300"	"8.2e+07"	B+	"0.1041713"	"3.9828751"	"4d.5s"	"a 3D"	"1"	"4d.5p"	"y 3P*"	"1"	3	3		"T4373"	"L10987,L3475"	
Y	2	"320.0269"	"0.0010"	"320.02691+"	"0.00014"	"2200"	"4.8e+07"	B+	"0.1295729"	"4.0026340"	"4d.5s"	"a 3D"	"2"	"4d.5p"	"y 3P*"	"2"	5	5		"T4373"	"L10987,L3475"	
Y	2	"320.3320"	"0.0010"	"320.33203+"	"0.00015"	"2200"	"2.76e+08"	B+	"0.1041713"	"3.9735433"	"4d.5s"	"a 3D"	"1"	"4d.5p"	"y 3P*"	"0"	3	1		"T4373"	"L10987,L3475"	
Y	1	"320.9377"	"0.0010"	"320.93774"	"0.00004"	"1"	"3.0e+05"	C+	"0.06575514"	"3.9278247"	"4d.5s2"	"a 2D"	"5/2"	"4d2.(3F).5p"	"y 4F*"	"5/2"	6	6		"T4373"	"L7610"	
Y	2	"321.6680"	"0.0010"	"321.66800+"	"0.00015"	"3560"	"2.03e+08"	B	"0.1295729"	"3.9828751"	"4d.5s"	"a 3D"	"2"	"4d.5p"	"y 3P*"	"1"	5	3		"T4373"	"L10987,L3475"	
Y	1	"322.708"	"0.010"	"322.71563"	"0.00005"	""	"1.09e+05"	C+	"0.06575514"	"3.9065488"	"4d.5s2"	"a 2D"	"5/2"	"4d2.(3F).5p"	"y 4F*"	"3/2"	6	4		"T4373"	"L7621"	
Y	2	"324.2272"	"0.0010"	"324.22725+"	"0.00015"	"6200"	"2.03e+08"	B+	"0.1797463"	"4.0026340"	"4d.5s"	"a 3D"	"3"	"4d.5p"	"y 3P*"	"2"	7	5		"T4373"	"L10987,L3475"	
Y	1	"334.0378"	"0.0010"	"334.03796"	"0.00005"	"55"	"9.3e+05"	C+	"1.99193807"	"5.7025510"	"4d.5s.(3D).5p"	"z 2D*"	"5/2"	"5p2.(3P).4d?"	"f 2P"	"3/2"	6	4		"T9421"	"L7610,L3475"	
Y	1	""	""	"334.93412"	"0.00005"	""	"1.21e+06"	C+	"2.00186598"	"5.7025510"	"4d.5s.(3D).5p"	"z 2D*"	"3/2"	"5p2.(3P).4d?"	"f 2P"	"3/2"	4	4		"T9421"	""	
Y	2	"344.8804"	"0.0010"	"344.88056+"	"0.00017"	"200"	"4.1e+06"	B+	"0.4086742"	"4.0026340"	"4d.5s"	"a 1D"	"2"	"4d.5p"	"y 3P*"	"2"	5	5		"T4373"	"L10987,L3475"	
Y	2	"346.7871"	"0.0010"	"346.78718+"	"0.00017"	"110"	"2.70e+06"	B	"0.4086742"	"3.9828751"	"4d.5s"	"a 1D"	"2"	"4d.5p"	"y 3P*"	"1"	5	3		"T4373"	"L10987,L3475"	
Y	1	"348.40475"	"0.00010"	"348.40470"	"0.00012"	"600"	"6.7e+05"	B+	"0.0000000"	"3.55760755"	"4d.5s2"	"a 2D"	"3/2"	"4d2.(3F).5p"	"z 4G*"	"5/2"	4	6		"T9421"	"L7610"	
Y	2	"349.6079"	"0.0010"	"349.60797+"	"0.00017"	"1700"	"3.49e+07"	B+	"0.0000000"	"3.5453635"	"5s2"	"a 1S"	"0"	"4d.5p"	"z 3D*"	"1"	1	3		"T4373"	"L10987,L3475"	
Y	1	"351.05169"	"0.00010"	"351.05176"	"0.00006"	"4"	"1.24e+06"	C+	"1.94810445"	"5.4788871"	"4d.5s.(3D).5p"	"z 4F*"	"7/2"	"5p2.(3P).4d"	"4F"	"9/2"	8	10		"T9421"	"L7610"	
Y	2	"354.9002"	"0.0010"	"354.90027+"	"0.00018"	"3900"	"4.0e+07"	B+	"0.1295729"	"3.6220692"	"4d.5s"	"a 3D"	"2"	"4d.5p"	"z 3D*"	"3"	5	7		"T4373"	"L10987,L3475"	
Y	1	"354.96586"	"0.00010"	"354.96571"	"0.00003"	"3"	"8.2e+04"	C+	"0.06575514"	"3.55760755"	"4d.5s2"	"a 2D"	"5/2"	"4d2.(3F).5p"	"z 4G*"	"5/2"	6	6		"T9421"	"L7610"	
Y	1	"355.26905"	"0.00010"	"355.26902"	"0.00013"	"540"	"2.28e+07"	B+	"0.0000000"	"3.48887133"	"4d.5s2"	"a 2D"	"3/2"	"4d.5s.(1D).5p"	"x 2P*"	"3/2"	4	4		"T4373"	"L7610,L3475"	
Y	1	"357.60526"	"0.00010"	"357.60514"	"0.00007"	"260"	"9.0e+06"	B	"2.01280684"	"5.4788871"	"4d.5s.(3D).5p"	"z 4F*"	"9/2"	"5p2.(3P).4d"	"4F"	"9/2"	10	10		"T9421"	"L7610,L3475"	
Y	2	"358.4514"	"0.0010"	"358.45156+"	"0.00018"	"3300"	"4.0e+07"	B+	"0.1041713"	"3.5620673"	"4d.5s"	"a 3D"	"1"	"4d.5p"	"z 3D*"	"2"	3	5		"T4373"	"L10987,L3475"	
Y	2	"360.0731"	"0.0010"	"360.07325+"	"0.00018"	"10000"	"1.38e+08"	B+	"0.1797463"	"3.6220692"	"4d.5s"	"a 3D"	"3"	"4d.5p"	"z 3D*"	"3"	7	7		"T4373"	"L10987,L3475"	
Y	2	"360.1915"	"0.0010"	"360.19155+"	"0.00018"	"6200"	"1.12e+08"	B+	"0.1041713"	"3.5453635"	"4d.5s"	"a 3D"	"1"	"4d.5p"	"z 3D*"	"1"	3	3		"T4373"	"L10987,L3475"	
Y	2	"361.1043"	"0.0010"	"361.10430+"	"0.00018"	"7800"	"1.04e+08"	B+	"0.1295729"	"3.5620673"	"4d.5s"	"a 3D"	"2"	"4d.5p"	"z 3D*"	"2"	5	5		"T4373"	"L10987,L3475"	
Y	1	"362.0940"	"0.0010"	"362.09363"	"0.00003"	"4300"	"2.34e+08"	B+	"0.06575514"	"3.48887133"	"4d.5s2"	"a 2D"	"5/2"	"4d.5s.(1D).5p"	"x 2P*"	"3/2"	6	4		"T4373"	"L7610,L3475"	
Y	2	"362.8700"	"0.0010"	"362.87020+"	"0.00019"	"1900"	"3.29e+07"	B+	"0.1295729"	"3.5453635"	"4d.5s"	"a 3D"	"2"	"4d.5p"	"z 3D*"	"1"	5	3		"T4373"	"L10987,L3475"	
Y	2	"363.3121"	"0.0010"	"363.31212+"	"0.00019"	"7800"	"1.3e+08"	D+	"0.0000000"	"3.4116359"	"5s2"	"a 1S"	"0"	"4d.5p"	"z 1P*"	"1"	1	3		"T4373"	"L10987,L3475"	
Y	2	"366.4610"	"0.0010"	"366.46107+"	"0.00019"	"3000"	"3.7e+07"	B+	"0.1797463"	"3.5620673"	"4d.5s"	"a 3D"	"3"	"4d.5p"	"z 3D*"	"2"	7	5		"T4373"	"L10987,L3475"	
Y	1	"369.25234"	"0.00010"	"369.25229"	"0.00007"	"170"	"4.2e+06"	B	"2.12213288"	"5.4788871"	"4d.5s.(3D).5p"	"z 4D*"	"7/2"	"5p2.(3P).4d"	"4F"	"9/2"	8	10		"T9421"	"L7610,L3475"	
Y	2	"371.0287"	"0.0010"	"371.02873+"	"0.00019"	"13000"	"1.54e+08"	B+	"0.1797463"	"3.5204293"	"4d.5s"	"a 3D"	"3"	"4d.5p"	"z 3F*"	"4"	7	9		"T4373"	"L10987,L3475"	
Y	2	"374.7551"	"0.0010"	"374.75523+"	"0.00020"	"1200"	"2.0e+07"	D+	"0.1041713"	"3.4116359"	"4d.5s"	"a 3D"	"1"	"4d.5p"	"z 1P*"	"1"	3	3		"T4373"	"L10987,L3475"	
Y	2	"377.4330"	"0.0010"	"377.43299+"	"0.00020"	"10000"	"1.10e+08"	B+	"0.1295729"	"3.4135728"	"4d.5s"	"a 3D"	"2"	"4d.5p"	"z 3F*"	"3"	5	7		"T4373"	"L10987,L3475"	
Y	2	"377.6556"	"0.0010"	"377.65573+"	"0.00020"	"1400"	"2.4e+07"	D+	"0.1295729"	"3.4116359"	"4d.5s"	"a 3D"	"2"	"4d.5p"	"z 1P*"	"1"	5	3		"T4373"	"L10987,L3475"	
Y	2	"378.8693"	"0.0010"	"378.86936+"	"0.00020"	"7400"	"8.0e+07"	B+	"0.1041713"	"3.3757211"	"4d.5s"	"a 3D"	"1"	"4d.5p"	"z 3F*"	"2"	3	5		"T4373"	"L10987,L3475"	
Y	2	"381.8341"	"0.0010"	"381.83414+"	"0.00021"	"1300"	"9.7e+06"	B+	"0.1295729"	"3.3757211"	"4d.5s"	"a 3D"	"2"	"4d.5p"	"z 3F*"	"2"	5	5		"T4373"	"L10987,L3475"	
Y	2	"383.2889"	"0.0010"	"383.28908+"	"0.00021"	"4000"	"2.95e+07"	B+	"0.1797463"	"3.4135728"	"4d.5s"	"a 3D"	"3"	"4d.5p"	"z 3F*"	"3"	7	7		"T4373"	"L10987,L3475"	
Y	2	"387.8285"	"0.0010"	"387.82868+"	"0.00021"	"480"	"2.83e+06"	B+	"0.1797463"	"3.3757211"	"4d.5s"	"a 3D"	"3"	"4d.5p"	"z 3F*"	"2"	7	5		"T4373"	"L10987,L3475"	
Y	1	""	""	"391.81682"	"0.00003"	""	"4.4e+06"	B+	"1.35606353"	"4.51950858"	"4d2.(3F).5s"	"a 4F"	"3/2"	"4d2.(1D).5p"	"w 2D*"	"3/2"	4	4		"T9421"	""	
Y	2	"393.0658"	"0.0010"	"393.06583+"	"0.00022"	"240"	"2.12e+06"	B	"0.4086742"	"3.5620673"	"4d.5s"	"a 1D"	"2"	"4d.5p"	"z 3D*"	"2"	5	5		"T4373"	"L10987,L3475"	
Y	2	"395.0349"	"0.0010"	"395.03494+"	"0.00022"	"4400"	"2.78e+07"	B+	"0.1041713"	"3.2418461"	"4d.5s"	"a 3D"	"1"	"4d.5p"	"z 1D*"	"2"	3	5		"T4373"	"L10987,L3475"	
Y	2	"395.1590"	"0.0010"	"395.15907+"	"0.00022"	"150"	"1.47e+06"	B	"0.4086742"	"3.5453635"	"4d.5s"	"a 1D"	"2"	"4d.5p"	"z 3D*"	"1"	5	3		"T4373"	"L10987,L3475"	
Y	2	"398.2592"	"0.0010"	"398.25920+"	"0.00022"	"3600"	"2.71e+07"	B+	"0.1295729"	"3.2418461"	"4d.5s"	"a 3D"	"2"	"4d.5p"	"z 1D*"	"2"	5	5		"T4373"	"L10987,L3475"	
Y	1	""	""	"398.97799"	"0.00004"	""	"7.1e+06"	B	"1.37357308"	"4.48023931"	"4d2.(3F).5s"	"a 4F"	"5/2"	"4d2.(3P).5p"	"z 4S*"	"3/2"	6	4		"T9421"	""	
Y	1	"403.9826"	"0.0010"	"403.98222"	"0.00016"	"940"	"1.12e+07"	B+	"0.0000000"	"3.06818402"	"4d.5s2"	"a 2D"	"3/2"	"4d.5s.(1D).5p"	"y 2D*"	"5/2"	4	6		"T4373"	"L7610,L3475"	
Y	1	"407.7359"	"0.0010"	"407.73600"	"0.00017"	"9400"	"1.11e+08"	C+	"0.0000000"	"3.03993769"	"4d.5s2"	"a 2D"	"3/2"	"4d.5s.(1D).5p"	"y 2F*"	"5/2"	4	6		"T4373"	"L7610,L3475"	
Y	1	"408.3705"	"0.0010"	"408.37033"	"0.00017"	"2000"	"2.5e+07"	C+	"0.0000000"	"3.03521575"	"4d.5s2"	"a 2D"	"3/2"	"4d.5s.(3D).5p"	"y 2P*"	"3/2"	4	4		"T4373"	"L7610,L3475"	
Y	1	""	""	"408.62186"	"0.00007"	""	"3.8e+06"	C+	"2.66920361"	"5.7025510"	"4d.5s.(3D).5p"	"z 2F*"	"5/2"	"5p2.(3P).4d?"	"f 2P"	"3/2"	6	4		"T9421"	""	
Y	1	"410.2364"	"0.0010"	"410.23691"	"0.00004"	"9900"	"1.27e+08"	C+	"0.06575514"	"3.08716091"	"4d.5s2"	"a 2D"	"5/2"	"4d.5s.(1D).5p"	"y 2F*"	"7/2"	6	8		"T4373"	"L7610,L3475"	
Y	2	"412.4904"	"0.0010"	"412.49058+"	"0.00024"	"320"	"1.76e+06"	B+	"0.4086742"	"3.4135728"	"4d.5s"	"a 1D"	"2"	"4d.5p"	"z 3F*"	"3"	5	7		"T4373"	"L10987,L3475"	
Y	1	"412.8304"	"0.0010"	"412.829876"	"0.000024"	"8900"	"1.56e+08"	A	"0.06575514"	"3.06818402"	"4d.5s2"	"a 2D"	"5/2"	"4d.5s.(1D).5p"	"y 2D*"	"5/2"	6	6		"T4373"	"L7611,L3475"	
Y	1	"414.2841"	"0.0010"	"414.28358"	"0.00018"	"7500"	"1.59e+08"	B+	"0.0000000"	"2.99189369"	"4d.5s2"	"a 2D"	"3/2"	"4d.5s.(1D).5p"	"y 2D*"	"3/2"	4	4		"T4373"	"L7610,L3475"	
Y	1	"416.75131"	"0.00010"	"416.750671"	"0.000025"	"2400"	"2.4e+07"	C	"0.06575514"	"3.03993769"	"4d.5s2"	"a 2D"	"5/2"	"4d.5s.(1D).5p"	"y 2F*"	"5/2"	6	6		"T4373"	"L7610,L3475"	
Y	1	"417.41332"	"0.00010"	"417.41339"	"0.00004"	"2000"	"3.1e+07"	C+	"0.06575514"	"3.03521575"	"4d.5s2"	"a 2D"	"5/2"	"4d.5s.(3D).5p"	"y 2P*"	"3/2"	6	4		"T4373"	"L7610,L3475"	
Y	2	"417.7528"	"0.0010"	"417.75296+"	"0.00025"	"8000"	"5.3e+07"	B+	"0.4086742"	"3.3757211"	"4d.5s"	"a 1D"	"2"	"4d.5p"	"z 3F*"	"2"	5	5		"T4373"	"L10987,L3475"	
Y	2	"419.9273"	"0.0010"	"419.92757+"	"0.00025"	"120"	"5.35e+05"	A	"0.1041713"	"3.0558535"	"4d.5s"	"a 3D"	"1"	"5s.5p"	"z 3P*"	"2"	3	5		"T4373"	"L10987,L3475"	
Y	2	"420.4692"	"0.0010"	"420.4694+"	"0.0003"	"380"	"2.19e+06"	A+	"0.0000000"	"2.9478787"	"5s2"	"a 1S"	"0"	"5s.5p"	"z 3P*"	"1"	1	3		"T4373"	"L10987,L3475"	
Y	1	"423.13017"	"0.00010"	"423.13004"	"0.00003"	"3"	"1.2e+06"	D+	"1.30545058"	"4.23479337"	"5s2.5p"	"z 2P*"	"1/2"	"5p2.(3P).5s"	"e 4P"	"3/2"	2	4		"T4373"	"L7610"	
Y	1	"423.25412"	"0.00010"	"423.25415"	"0.00003"	"14"	"2.0e+06"	D+	"1.89023866"	"4.81872249"	"4d.5s.(3D).5p"	"z 4F*"	"5/2"	"4d.5s.(3D).5d"	"f 4D"	"7/2"	6	8		"T4373"	"L7610"	
Y	2	"423.5727"	"0.0010"	"423.5728+"	"0.0003"	"600"	"2.32e+06"	A+	"0.1295729"	"3.0558535"	"4d.5s"	"a 3D"	"2"	"5s.5p"	"z 3P*"	"2"	5	5		"T4373"	"L10987,L3475"	
Y	1	"423.5929"	"0.0010"	"423.59340"	"0.00004"	"2200"	"3.00e+07"	B+	"0.06575514"	"2.99189369"	"4d.5s2"	"a 2D"	"5/2"	"4d.5s.(1D).5p"	"y 2D*"	"3/2"	6	4		"T4373"	"L7610,L3475"	
Y	2	"430.9620"	"0.0010"	"430.9622+"	"0.0003"	"2800"	"1.285e+07"	A+	"0.1797463"	"3.0558535"	"4d.5s"	"a 3D"	"3"	"5s.5p"	"z 3P*"	"2"	7	5		"T4373"	"L10987,L3475"	
Y	1	"431.78631"	"0.00010"	"431.78625"	"0.00003"	"8"	"1.5e+06"	D+	"1.94810445"	"4.81872249"	"4d.5s.(3D).5p"	"z 4F*"	"7/2"	"4d.5s.(3D).5d"	"f 4D"	"7/2"	8	8		"T4373"	"L7610"	
Y	1	"435.2404"	"0.0010"	"435.24004"	"0.00003"	"4"	"6.6e+05"	C+	"1.35606353"	"4.20390258"	"4d2.(3F).5s"	"a 4F"	"3/2"	"4d2.(3F).5p"	"x 2D*"	"3/2"	4	4		"T4373"	"L7610"	
Y	2	"435.8723"	"0.0010"	"435.8724+"	"0.0003"	"800"	"5.55e+06"	A+	"0.1041713"	"2.9478787"	"4d.5s"	"a 3D"	"1"	"5s.5p"	"z 3P*"	"1"	3	3		"T4373"	"L10987,L3475"	
Y	1	"436.60235"	"0.00010"	"436.60258"	"0.00003"	"120"	"1.37e+07"	C+	"1.40843037"	"4.24738211"	"5s2.5p"	"z 2P*"	"3/2"	"5s2.(2D).5d"	"e 2D"	"5/2"	4	6		"T4373"	"L7610,L3475"	
Y	2	"437.4933"	"0.0010"	"437.4933+"	"0.0003"	"12000"	"1.0e+08"	A	"0.4086742"	"3.2418461"	"4d.5s"	"a 1D"	"2"	"4d.5p"	"z 1D*"	"2"	5	5		"T4373"	"L10987,L3475"	
Y	1	"437.9327"	"0.0010"	"437.93265"	"0.00003"	"80"	"7.9e+06"	B+	"1.37357308"	"4.20390258"	"4d2.(3F).5s"	"a 4F"	"5/2"	"4d2.(3F).5p"	"x 2D*"	"3/2"	6	4		"T4373"	"L7610,L3475"	
Y	1	"438.5474"	"0.0010"	"438.54726"	"0.00003"	"30"	"6.9e+06"	D+	"1.40843037"	"4.23479337"	"5s2.5p"	"z 2P*"	"3/2"	"5p2.(3P).5s"	"e 4P"	"3/2"	4	4		"T4373"	"L7610,L3475"	
Y	1	"439.4007"	"0.0010"	"439.40080"	"0.00004"	"30"	"1.95e+06"	B+	"1.39828486"	"4.21915772"	"4d2.(3F).5s"	"a 4F"	"7/2"	"4d2.(3F).5p"	"x 2F*"	"7/2"	8	8		"T4373"	"L7610,L3475"	
Y	2	"439.8008"	"0.0010"	"439.8010+"	"0.0003"	"1800"	"1.151e+07"	A+	"0.1295729"	"2.9478787"	"4d.5s"	"a 3D"	"2"	"5s.5p"	"z 3P*"	"1"	5	3		"T4373"	"L10987,L3475"	
Y	1	"440.9700"	"0.0010"	"440.96981"	"0.00003"	"2"	"2.8e+05"	D+	"1.35606353"	"4.16689962"	"4d2.(3F).5s"	"a 4F"	"3/2"	"4d2.(3F).5p"	"x 2F*"	"5/2"	4	6		"T4373"	"L7610"	
Y	1	"441.74307"	"0.00010"	"441.74311"	"0.00004"	"30"	"3.2e+06"	D+	"2.01280684"	"4.81872249"	"4d.5s.(3D).5p"	"z 4F*"	"9/2"	"4d.5s.(3D).5d"	"f 4D"	"7/2"	10	8		"T4373"	"L7610"	
Y	2	"442.2583"	"0.0010"	"442.2585+"	"0.0003"	"890"	"1.83e+07"	A+	"0.1041713"	"2.9068173"	"4d.5s"	"a 3D"	"1"	"5s.5p"	"z 3P*"	"0"	3	1		"T4373"	"L10987,L3475"	
Y	1	"443.73402"	"0.00010"	"443.73401"	"0.00003"	"80"	"8.6e+06"	B+	"1.37357308"	"4.16689962"	"4d2.(3F).5s"	"a 4F"	"5/2"	"4d2.(3F).5p"	"x 2F*"	"5/2"	6	6		"T4373"	"L7610,L3475"	
Y	1	"444.3652"	"0.0010"	"444.36502"	"0.00006"	"100"	"1.04e+07"	B+	"1.42979768"	"4.21915772"	"4d2.(3F).5s"	"a 4F"	"9/2"	"4d2.(3F).5p"	"x 2F*"	"7/2"	10	8		"T4373"	"L7610,L3475"	
Y	1	"445.9010"	"0.0010"	"445.90084"	"0.00003"	"37"	"1.77e+06"	B+	"1.35606353"	"4.13581629"	"4d2.(3F).5s"	"a 4F"	"3/2"	"4d2.(3F).5p"	"y 4D*"	"5/2"	4	6		"T4373"	"L7610"	
Y	1	""	""	"447.23218"	"0.00003"	""	"6.3e+05"	B+	"1.37357308"	"4.14505113"	"4d2.(3F).5s"	"a 4F"	"5/2"	"4d2.(3F).5p"	"z 2G*"	"7/2"	6	8		"T9421"	""	
Y	1	"447.6951"	"0.0010"	"447.69471"	"0.00003"	"180"	"2.72e+07"	B+	"1.39828486"	"4.16689962"	"4d2.(3F).5s"	"a 4F"	"7/2"	"4d2.(3F).5p"	"x 2F*"	"5/2"	8	6		"T4373"	"L7610,L3475"	
Y	1	"447.74424"	"0.00010"	"447.74436"	"0.00003"	"160"	"3.21e+07"	B+	"1.35606353"	"4.12437131"	"4d2.(3F).5s"	"a 4F"	"3/2"	"4d2.(3F).5p"	"y 4D*"	"3/2"	4	4		"T9421"	"L7610,L3475"	
Y	1	"448.44389"	"0.00010"	"448.44371"	"0.00004"	"45"	"4.6e+06"	B+	"1.90027370"	"4.66426434"	"4d2.(3F).5s"	"a 2F"	"5/2"	"4d2.(1D).5p"	"w 2F*"	"7/2"	6	8		"T9421"	"L7610"	
Y	1	"448.7279"	"0.0010"	"448.72741"	"0.00003"	"110"	"2.01e+07"	B+	"1.37357308"	"4.13581629"	"4d2.(3F).5s"	"a 4F"	"5/2"	"4d2.(3F).5p"	"y 4D*"	"5/2"	6	6		"T4373"	"L7610,L3475"	
Y	1	"448.7460"	"0.0010"	"448.74634"	"0.00008"	"300"	"1.49e+08"	B+	"1.35606353"	"4.1181902"	"4d2.(3F).5s"	"a 4F"	"3/2"	"4d2.(3F).5p"	"y 4D*"	"1/2"	4	2		"T4373"	"L7610,L3475"	
Y	1	"449.17396"	"0.00010"	"449.17366"	"0.00006"	"30"	"2.3e+06"	C+	"1.42979768"	"4.18929663"	"4d2.(3F).5s"	"a 4F"	"9/2"	"4d2.(3F).5p"	"z 2G*"	"9/2"	10	10		"T4373"	"L7610,L3475"	
Y	1	"450.5948"	"0.0010"	"450.59441"	"0.00003"	"500"	"1.01e+08"	B+	"1.37357308"	"4.12437131"	"4d2.(3F).5s"	"a 4F"	"5/2"	"4d2.(3F).5p"	"y 4D*"	"3/2"	6	4		"T9421"	"L7610,L3475"	
Y	1	"451.2561"	"0.0010"	"451.25585"	"0.00003"	"1"	"2.57e+05"	B+	"1.39828486"	"4.14505113"	"4d2.(3F).5s"	"a 4F"	"7/2"	"4d2.(3F).5p"	"z 2G*"	"7/2"	8	8		"T9421"	"L7610"	
Y	1	"451.35745"	"0.00010"	"451.35737"	"0.00008"	"50"	"1.66e+07"	A	"1.90027370"	"4.6464221"	"4d2.(3F).5s"	"a 2F"	"5/2"	"4d2.(3P).5p"	"y 4P*"	"5/2"	6	6		"T4373"	"L7610,L3475"	
Y	1	"451.4007"	"0.0010"	"451.40066"	"0.00008"	"80"	"3.34e+07"	A	"1.90053704"	"4.6464221"	"4d2.(3P).5s"	"a 4P"	"3/2"	"4d2.(3P).5p"	"y 4P*"	"5/2"	4	6		"T4373"	"L7610,L3475"	
Y	1	"452.7783"	"0.0010"	"452.77815"	"0.00003"	"440"	"8.3e+07"	B+	"1.39828486"	"4.13581629"	"4d2.(3F).5s"	"a 4F"	"7/2"	"4d2.(3F).5p"	"y 4D*"	"5/2"	8	6		"T4373"	"L7610,L3475"	
Y	1	"453.40869"	"0.00010"	"453.40865"	"0.00003"	"21"	"4.4e+06"	D+	"2.08499775"	"4.81872249"	"4d.5s.(3D).5p"	"z 4D*"	"5/2"	"4d.5s.(3D).5d"	"f 4D"	"7/2"	6	8		"T4373"	"L7610"	
Y	1	"454.43060"	"0.00010"	"454.43068"	"0.00009"	"100"	"4.10e+07"	A	"1.91884554"	"4.6464221"	"4d2.(3P).5s"	"a 4P"	"5/2"	"4d2.(3P).5p"	"y 4P*"	"5/2"	6	6		"T4373"	"L7610,L3475"	
Y	1	"455.9362"	"0.0010"	"455.93627"	"0.00007"	"100"	"3.8e+07"	B	"1.88724197"	"4.6058117"	"4d2.(3P).5s"	"a 4P"	"1/2"	"4d2.(3P).5p"	"y 4P*"	"3/2"	2	4		"T9421"	"L7610,L3475"	
Y	1	"456.49334"	"0.00010"	"456.49314"	"0.00005"	"57"	"1.74e+06"	B+	"1.42979768"	"4.14505113"	"4d2.(3F).5s"	"a 4F"	"9/2"	"4d2.(3F).5p"	"z 2G*"	"7/2"	10	8		"T9421"	"L7610"	
Y	1	"458.1325"	"0.0010"	"458.13240"	"0.00007"	"35"	"1.48e+07"	B+	"1.90027370"	"4.6058117"	"4d2.(3F).5s"	"a 2F"	"5/2"	"4d2.(3P).5p"	"y 4P*"	"3/2"	6	4		"T9421"	"L7610,L3475"	
Y	1	"458.17711"	"0.00010"	"458.17700"	"0.00007"	"30"	"8.7e+06"	B+	"1.90053704"	"4.6058117"	"4d2.(3P).5s"	"a 4P"	"3/2"	"4d2.(3P).5p"	"y 4P*"	"3/2"	4	4		"T9421"	"L7610,L3475"	
Y	1	"458.2160"	"0.0010"	"458.2161"	"0.0003"	"25"	"1.79e+07"	C+	"1.88724197"	"4.5922861"	"4d2.(3P).5s"	"a 4P"	"1/2"	"4d2.(3P).5p"	"y 4P*"	"1/2"	2	2		"T9421"	"L7610"	
Y	1	"459.6528"	"0.0010"	"459.65271"	"0.00003"	"130"	"1.9e+07"	D+	"2.12213288"	"4.81872249"	"4d.5s.(3D).5p"	"z 4D*"	"7/2"	"4d.5s.(3D).5d"	"f 4D"	"7/2"	8	8		"T4373"	"L7610,L3475"	
Y	1	"460.4793"	"0.0010"	"460.4793"	"0.0003"	"95"	"7.1e+07"	B	"1.90053704"	"4.5922861"	"4d2.(3P).5s"	"a 4P"	"3/2"	"4d2.(3P).5p"	"y 4P*"	"1/2"	4	2		"T9421"	"L7610,L3475"	
Y	1	"461.29908"	"0.00010"	"461.29898"	"0.00007"	"40"	"1.66e+07"	B+	"1.91884554"	"4.6058117"	"4d2.(3P).5s"	"a 4P"	"5/2"	"4d2.(3P).5p"	"y 4P*"	"3/2"	6	4		"T9421"	"L7610,L3475"	
Y	1	"464.3698"	"0.0010"	"464.36881"	"0.00022"	"2000"	"1.8e+07"	C+	"0.0000000"	"2.66920361"	"4d.5s2"	"a 2D"	"3/2"	"4d.5s.(3D).5p"	"z 2F*"	"5/2"	4	6		"T4373"	"L7610,L3475"	
Y	1	"465.37843"	"0.00010"	"465.37837"	"0.00009"	"140"	"1.56e+07"	A	"1.98300885"	"4.6464221"	"4d2.(1D).5s"	"b 2D"	"3/2"	"4d2.(3P).5p"	"y 4P*"	"5/2"	4	6		"T4373"	"L7610"	
Y	1	"465.83186"	"0.00010"	"465.83188"	"0.00005"	"200h"	"5.2e+07"	B+	"2.00344392"	"4.66426434"	"4d2.(1D).5s"	"b 2D"	"5/2"	"4d2.(1D).5p"	"w 2F*"	"7/2"	6	8		"T9421"	"L7610,L3475"	
Y	1	"467.4848"	"0.0010"	"467.48486"	"0.00003"	"2000"	"1.33e+07"	C+	"0.06575514"	"2.71716727"	"4d.5s2"	"a 2D"	"5/2"	"4d.5s.(3D).5p"	"z 2F*"	"7/2"	6	8		"T4373"	"L7610,L3475"	
Y	2	"468.2321"	"0.0010"	"468.2324+"	"0.0003"	"260"	"1.88e+06"	A	"0.4086742"	"3.0558535"	"4d.5s"	"a 1D"	"2"	"5s.5p"	"z 3P*"	"2"	5	5		"T4373"	"L10987,L3475"	
Y	1	"468.9767"	"0.0010"	"468.97666"	"0.00009"	"85"	"3.39e+07"	A	"2.00344392"	"4.6464221"	"4d2.(1D).5s"	"b 2D"	"5/2"	"4d2.(3P).5p"	"y 4P*"	"5/2"	6	6		"T4373"	"L7610,L3475"	
Y	1	""	""	"469.45524"	"0.00010"	""	"5.0e+06"	C+	"3.06226712"	"5.7025510"	"4d.5s.(3D).5p"	"y 2P*"	"1/2"	"5p2.(3P).4d?"	"f 2P"	"3/2"	2	4		"T9421"	""	
Y	1	"470.88513"	"0.00010"	"470.88512"	"0.00006"	"35"	"9.2e+06"	B+	"1.88724197"	"4.51950858"	"4d2.(3P).5s"	"a 4P"	"1/2"	"4d2.(1D).5p"	"w 2D*"	"3/2"	2	4		"T9421"	"L7610,L3475"	
